31,1950,2 633 633.05
31,1951,2 750 927.80
31,1952,2 879 522.97
31,1953,3 050 575.16
31,1954,3 180 444.52
31,1955,3 220 125.67
31,1956,3 404 910.55
31,1957,3 454 802.43
31,1958,3 808 391.33
31,1959,4 073 724.86
31,1960,5 455 546.77
31,1961,5 271 919.46
31,1962,5 563 321.92
31,1963,10 124 848.36
31,1964,13 136 573.50
31,1965,14 647 214.36
31,1966,15 011 700.63
31,1967,15 167 299.12
31,1968,14 100 393.86
31,1969,15 359 812.60
31,1970,10 628 074.49
31,1971,13 601 484.73
31,1972,14 754 043.67
31,1973,13 870 541.76
31,1974,14 977 094.21
31,1975,15 516 531.39
31,1976,17 594 282.94
31,1977,17 865 001.93
31,1978,21 107 203.16
31,1979,21 117 320.63
31,1980,22 176 563.37
31,1981,20 523 118.57
31,1982,20 197 266.09
31,1983,21 816 125.09
31,1984,24 148 385.92
31,1985,28 351 257.59
31,1986,21 807 684.04
31,1987,21 307 333.38
31,1988,27 494 230.21
31,1989,26 844 114.58
31,1990,28 011 480.10
31,1991,29 230 803.79
31,1992,30 804 994.53
31,1993,33 510 028.65
31,1994,32 382 658.17
31,1995,28 857 558.22
31,1996,41 247 480.20
31,1997,38 403 841.72
31,1998,45 631 892.93
31,1999,44 108 004.05
31,2000,48 341 869.05
31,2001,58 272 045.35
31,2002,66 364 186.78
31,2003,72 421 621.26
31,2004,63 475 548.17
31,2005,57 289 666.46
31,2006,63 971 067.59
