PERIOD MIN MAX MED MEAN PERIOD_MEAN
1997 1.383181810379028 14.57928371429443 1.491218566894531 5.817894697189331 2.358162166029006
1998 0.4947836101055145 6.431639194488525 3.016650915145874 3.724413961172104 2.358162166029006
1999 0.4946633875370026 7.525131702423096 4.095720052719116 3.912285869320234 2.358162166029006
2000 0.3040069639682770 7.151997566223145 3.113076567649841 2.652390379458666 2.358162166029006
2001 0.2066524773836136 3.874784469604492 3.249116659164429 2.464954239626726 2.358162166029006
2002 0.2157430946826935 3.587388515472412 2.366340637207031 1.731076129845210 2.358162166029006
2003 0.3248499631881714 4.933269023895264 1.445773750543594 1.989169798791409 2.358162166029006
2004 0.1704466044902802 3.708584070205689 1.982157111167908 1.577327570744923 2.358162166029006
2005 0.2117668837308884 23.80082893371582 1.937778890132904 4.219240358099341 2.358162166029006
2006 0.2381362169981003 2.776307582855225 1.776570439338684 1.463008874229022 2.358162166029006
2007 0.2620140016078949 3.235514879226685 1.764279246330261 1.650712817907333 2.358162166029006
2008 0.3647133708000183 4.408417224884033 1.369888067245483 1.768184644835336 2.358162166029006
2009 0.3297202289104462 3.597076177597046 1.850452065467835 1.755044937133789 2.358162166029006
2010 0.2754544317722321 2.342838048934937 0.8658087253570557 1.227200908320291 2.358162166029006
2011 0.4432766735553742 3.338290929794312 1.958476424217224 1.569939694234303 2.358162166029006
2012 0.4151886999607086 3.883942842483521 2.274246931076050 1.932763648884637 2.358162166029006
2013 0.4040100574493408 0.9274089336395264 0.5680258870124817 0.6331482927004496 2.358162166029006
