PERIOD MIN MAX MED MEAN PERIOD_MEAN
1997 0.08325619250535965 0.1471391171216965 0.1044475845992565 0.1086553409695625 0.1631593836434916
1998 0.08179859817028046 0.1571389436721802 0.1163813546299934 0.1184766093889872 0.1631593836434916
1999 0.1023593693971634 0.1826917231082916 0.1245892420411110 0.1339451285700003 0.1631593836434916
2000 0.09744051098823547 0.2024800926446915 0.1455568075180054 0.1537357872972886 0.1631593836434916
2001 0.1114642098546028 0.2036012113094330 0.1270769163966179 0.1449245475232601 0.1631593836434916
2002 0.1257306635379791 0.2044955343008041 0.1601261943578720 0.1645111789306005 0.1631593836434916
2003 0.1320665627717972 0.2144357860088348 0.1679464355111122 0.1715475767850876 0.1631593836434916
2004 0.1502267569303513 0.2190731167793274 0.1937034204602242 0.1907718616227309 0.1631593836434916
2005 0.1427464783191681 0.2475679516792297 0.1760557815432549 0.1890585087239742 0.1631593836434916
2006 0.1433056741952896 0.2634556293487549 0.1798354312777519 0.1923429071903229 0.1631593836434916
2007 0.1348413974046707 0.2396584749221802 0.1796045526862145 0.1846013131241004 0.1631593836434916
2008 0.1309181302785873 0.2342804670333862 0.1738782376050949 0.1765824146568775 0.1631593836434916
2009 0.1471001505851746 0.2763339281082153 0.1744342818856239 0.1902563820282618 0.1631593836434916
2010 0.1428095102310181 0.2455478310585022 0.1636985093355179 0.1788791194558144 0.1631593836434916
2011 0.1352735161781311 0.2270285636186600 0.1768399477005005 0.1847902114192645 0.1631593836434916
2012 0.1087476685643196 0.2089385092258453 0.1565861925482750 0.1617894141624371 0.1631593836434916
2013 0.1054824590682983 0.1528435498476028 0.1283837780356407 0.1288412200907866 0.1631593836434916
