PERIOD MIN MAX MED MEAN PERIOD_MEAN
1997 0.1362807154655457 0.2499772161245346 0.1918977200984955 0.1949427410960198 0.2617876673445982
1998 0.1564396768808365 0.2990263700485230 0.2299996092915535 0.2306879510482152 0.2617876673445982
1999 0.1624283641576767 0.2610434889793396 0.2350771054625511 0.2222268059849739 0.2617876673445982
2000 0.1828870475292206 0.3145812451839447 0.2698851972818375 0.2583796456456184 0.2617876673445982
2001 0.1597943753004074 0.2864752411842346 0.2527011036872864 0.2449829988181591 0.2617876673445982
2002 0.1990765333175659 0.3533152639865875 0.2875917106866837 0.2858464568853378 0.2617876673445982
2003 0.2225691527128220 0.3889232277870178 0.3047086745500565 0.3107439043621222 0.2617876673445982
2004 0.1979531496763229 0.3582436144351959 0.2930314540863037 0.2818390267590682 0.2617876673445982
2005 0.2003189772367477 0.3455313742160797 0.3027781993150711 0.2891869544982910 0.2617876673445982
2006 0.2088790833950043 0.3451907932758331 0.2829254716634750 0.2847916334867477 0.2617876673445982
2007 0.2125265896320343 0.3417651951313019 0.2975962609052658 0.2864567774037520 0.2617876673445982
2008 0.2320548444986343 0.3275862634181976 0.2906477302312851 0.2839455132683118 0.2617876673445982
2009 0.2230290174484253 0.3250774443149567 0.2729115188121796 0.2708836421370506 0.2617876673445982
2010 0.1977169811725617 0.3397455811500549 0.2701232731342316 0.2702792920172215 0.2617876673445982
2011 0.2151059061288834 0.3274458348751068 0.2767968922853470 0.2719899577399095 0.2617876673445982
2012 0.1619651466608048 0.2822843194007874 0.2523094862699509 0.2380702520410220 0.2617876673445982
2013 0.1514694988727570 0.2750775516033173 0.2323821932077408 0.2251367916663488 0.2617876673445982
