PERIOD MIN MAX MED MEAN PERIOD_MEAN
1997 0.1356812864542007 0.3090386092662811 0.2356954440474510 0.2163708791136742 0.2591023634169616
1998 0.1375845819711685 0.3661578297615051 0.2152098342776299 0.2269630233446757 0.2591023634169616
1999 0.1501602530479431 0.3684054613113403 0.2251796945929527 0.2394270350535711 0.2591023634169616
2000 0.1574691087007523 0.3380373418331146 0.2423221766948700 0.2486731720467409 0.2591023634169616
2001 0.1448267251253128 0.3784554600715637 0.2221642881631851 0.2388922174771627 0.2591023634169616
2002 0.1799002438783646 0.3296338319778442 0.2553765699267387 0.2508312761783600 0.2591023634169616
2003 0.1805873364210129 0.3730310201644898 0.2520206496119499 0.2608064189553261 0.2591023634169616
2004 0.1834804117679596 0.4043332338333130 0.2726853191852570 0.2763834061721961 0.2591023634169616
2005 0.1858664005994797 0.3604289889335632 0.2544131726026535 0.2613679952919483 0.2591023634169616
2006 0.1795995831489563 0.4400644302368164 0.2591765001416206 0.2807693444192410 0.2591023634169616
2007 0.1727130711078644 0.3708081245422363 0.2493357062339783 0.2581751396258672 0.2591023634169616
2008 0.1791743189096451 0.3626125454902649 0.2445799410343170 0.2656570449471474 0.2591023634169616
2009 0.1791614145040512 0.4030826985836029 0.2621698155999184 0.2727719148000081 0.2591023634169616
2010 0.1823251098394394 0.4367328882217407 0.2745262831449509 0.2869941790898641 0.2591023634169616
2011 0.1760542243719101 0.3548747003078461 0.2605259418487549 0.2561253507932027 0.2591023634169616
2012 0.1412562876939774 0.3489428162574768 0.2305861040949822 0.2379423479239146 0.2591023634169616
2013 0.2384071648120880 0.4360470771789551 0.3366182297468185 0.3265894328554471 0.2591023634169616
