PERIOD MIN MAX MED MEAN PERIOD_MEAN
1997 0.2250926941633225 0.4482261836528778 0.2766372561454773 0.2805884748697281 0.3147926114061300
1998 0.1519197225570679 0.5169579982757568 0.2926745265722275 0.2874297586580117 0.3147926114061300
1999 0.1615450233221054 0.4839519560337067 0.2896712273359299 0.2930990407864253 0.3147926114061300
2000 0.1753714084625244 0.5045314431190491 0.2856271862983704 0.3108959458768368 0.3147926114061300
2001 0.1695860475301743 0.5606969594955444 0.2658200562000275 0.3010218851268292 0.3147926114061300
2002 0.2168174535036087 0.5742419958114624 0.2758630365133286 0.3169923474391301 0.3147926114061300
2003 0.2293113321065903 0.5531023740768433 0.2966382652521133 0.3250284406046073 0.3147926114061300
2004 0.2477108985185623 0.6896259784698486 0.3086963742971420 0.3632001417378585 0.3147926114061300
2005 0.2163958996534348 0.6421515345573425 0.2725806683301926 0.3194722719490528 0.3147926114061300
2006 0.2476046234369278 0.5984857678413391 0.3153634369373322 0.3651100806891918 0.3147926114061300
2007 0.2209237813949585 0.4486894905567169 0.2718661278486252 0.3005397170782089 0.3147926114061300
2008 0.2278280109167099 0.4921235442161560 0.2782194018363953 0.3164696407814820 0.3147926114061300
2009 0.2378069013357163 0.4761961400508881 0.3127275705337524 0.3311623272796472 0.3147926114061300
2010 0.2216418534517288 0.7952598929405212 0.2801386266946793 0.3333981111645699 0.3147926114061300
2011 0.2310694456100464 0.5018619298934937 0.2724617272615433 0.3053080240885417 0.3147926114061300
2012 0.1537916362285614 0.4410601258277893 0.2464083507657051 0.2636098302900791 0.3147926114061300
2013 0.2428037971258164 0.4726480841636658 0.3415804356336594 0.3381483554840088 0.3147926114061300
