PERIOD MIN MAX MED MEAN PERIOD_MEAN
1997 0.1728509366512299 0.2809275686740875 0.2272466644644737 0.2254948809742928 0.3336859134774582
1998 0.1847880184650421 0.2978579103946686 0.2352717742323875 0.2372486330568790 0.3336859134774582
1999 0.2023411840200424 0.3264967501163483 0.2599841207265854 0.2621461811165015 0.3336859134774582
2000 0.2095322757959366 0.3300061821937561 0.2600680440664291 0.2670106217265129 0.3336859134774582
2001 0.2269012182950974 0.3649298250675201 0.2605537325143814 0.2826998208959897 0.3336859134774582
2002 0.2513348162174225 0.4258614480495453 0.3638662993907929 0.3550584837794304 0.3336859134774582
2003 0.3423673510551453 0.4920200407505035 0.4129051268100739 0.4176416198412578 0.3336859134774582
2004 0.3599449992179871 0.4783774912357330 0.4041549861431122 0.4060333967208862 0.3336859134774582
2005 0.3519893884658814 0.4876837134361267 0.3883668780326843 0.3980844542384148 0.3336859134774582
2006 0.3437084257602692 0.4817394912242889 0.3735661208629608 0.3839176048835118 0.3336859134774582
2007 0.3220225274562836 0.5021201372146606 0.3738028407096863 0.3813717663288117 0.3336859134774582
2008 0.3391178846359253 0.4536469876766205 0.3789704442024231 0.3839446033040683 0.3336859134774582
2009 0.3110599219799042 0.4607223570346832 0.3768081963062286 0.3802478263775508 0.3336859134774582
2010 0.3396388292312622 0.5059936642646790 0.3828941583633423 0.3920091887315114 0.3336859134774582
2011 0.3307521939277649 0.4433906972408295 0.3830642700195313 0.3863664617141088 0.3336859134774582
2012 0.2207712829113007 0.4620972275733948 0.2521154880523682 0.2760271827379863 0.3336859134774582
2013 0.2024164646863937 0.2933925390243530 0.2212119325995445 0.2373578026890755 0.3336859134774582
