PERIOD MIN MAX MED MEAN PERIOD_MEAN
1997 0.1158738285303116 0.2284863144159317 0.1460992991924286 0.1523679986596108 0.2221651405315189
1998 0.1224471703171730 0.2735891342163086 0.1586585342884064 0.1787764510760705 0.2221651405315189
1999 0.1218617036938667 0.2646355032920837 0.1771600693464279 0.1870608100046714 0.2221651405315189
2000 0.1180573925375938 0.3014620244503021 0.2151252403855324 0.2132823324451844 0.2221651405315189
2001 0.1414528191089630 0.2836048305034638 0.2200282663106918 0.2200832292437553 0.2221651405315189
2002 0.1531260907649994 0.2750084102153778 0.1884557530283928 0.2062409780919552 0.2221651405315189
2003 0.1938026547431946 0.2949365973472595 0.2230578735470772 0.2338016654054324 0.2221651405315189
2004 0.1856447458267212 0.3217294216156006 0.2484255954623222 0.2518420654038588 0.2221651405315189
2005 0.2036309242248535 0.3144102990627289 0.2546110004186630 0.2570805810391903 0.2221651405315189
2006 0.1905558854341507 0.3264012336730957 0.2477265521883965 0.2552390533188979 0.2221651405315189
2007 0.1771135032176971 0.3104731142520905 0.2384870126843453 0.2469117840131124 0.2221651405315189
2008 0.1977446228265762 0.3162815570831299 0.2588123977184296 0.2541139150659244 0.2221651405315189
2009 0.1951782256364822 0.3165746033191681 0.2333697602152824 0.2456962553163370 0.2221651405315189
2010 0.1634864956140518 0.2946542501449585 0.2244317382574081 0.2319428076346715 0.2221651405315189
2011 0.1622378230094910 0.2975654006004334 0.2389646396040916 0.2346416960159937 0.2221651405315189
2012 0.1294313222169876 0.2673318088054657 0.2047250941395760 0.2017430985967318 0.2221651405315189
2013 0.1501616686582565 0.2927348911762238 0.1817973703145981 0.2059826677044233 0.2221651405315189
