LME,LME_NUM,YEAR,MONTH,MEAN
SOUTHEAST_US_CONTINENTAL_SHELF,6,1996,11,0.2260
SOUTHEAST_US_CONTINENTAL_SHELF,6,1996,12,0.2672
SOUTHEAST_US_CONTINENTAL_SHELF,6,1997,01,0.2643
SOUTHEAST_US_CONTINENTAL_SHELF,6,1997,02,0.2741
SOUTHEAST_US_CONTINENTAL_SHELF,6,1997,03,0.2038
SOUTHEAST_US_CONTINENTAL_SHELF,6,1997,04,0.2108
SOUTHEAST_US_CONTINENTAL_SHELF,6,1997,05,0.1612
SOUTHEAST_US_CONTINENTAL_SHELF,6,1997,06,0.1612
SOUTHEAST_US_CONTINENTAL_SHELF,6,1997,09,0.1715
SOUTHEAST_US_CONTINENTAL_SHELF,6,1997,10,0.1934
SOUTHEAST_US_CONTINENTAL_SHELF,6,1997,11,0.2493
SOUTHEAST_US_CONTINENTAL_SHELF,6,1997,12,0.3747
SOUTHEAST_US_CONTINENTAL_SHELF,6,1998,01,0.4306
SOUTHEAST_US_CONTINENTAL_SHELF,6,1998,02,0.4989
SOUTHEAST_US_CONTINENTAL_SHELF,6,1998,03,0.4068
SOUTHEAST_US_CONTINENTAL_SHELF,6,1998,04,0.3333
SOUTHEAST_US_CONTINENTAL_SHELF,6,1998,05,0.2729
SOUTHEAST_US_CONTINENTAL_SHELF,6,1998,06,0.2076
SOUTHEAST_US_CONTINENTAL_SHELF,6,1998,07,0.1982
SOUTHEAST_US_CONTINENTAL_SHELF,6,1998,08,0.1755
SOUTHEAST_US_CONTINENTAL_SHELF,6,1998,09,0.1887
SOUTHEAST_US_CONTINENTAL_SHELF,6,1998,10,0.2084
SOUTHEAST_US_CONTINENTAL_SHELF,6,1998,11,0.2575
SOUTHEAST_US_CONTINENTAL_SHELF,6,1998,12,0.2773
SOUTHEAST_US_CONTINENTAL_SHELF,6,1999,01,0.3191
SOUTHEAST_US_CONTINENTAL_SHELF,6,1999,02,0.3095
SOUTHEAST_US_CONTINENTAL_SHELF,6,1999,03,0.2739
SOUTHEAST_US_CONTINENTAL_SHELF,6,1999,04,0.1996
SOUTHEAST_US_CONTINENTAL_SHELF,6,1999,05,0.1760
SOUTHEAST_US_CONTINENTAL_SHELF,6,1999,06,0.1532
SOUTHEAST_US_CONTINENTAL_SHELF,6,1999,07,0.1532
SOUTHEAST_US_CONTINENTAL_SHELF,6,1999,08,0.1563
SOUTHEAST_US_CONTINENTAL_SHELF,6,1999,09,0.2362
SOUTHEAST_US_CONTINENTAL_SHELF,6,1999,10,0.2435
SOUTHEAST_US_CONTINENTAL_SHELF,6,1999,11,0.2706
SOUTHEAST_US_CONTINENTAL_SHELF,6,1999,12,0.2925
SOUTHEAST_US_CONTINENTAL_SHELF,6,2000,01,0.3073
SOUTHEAST_US_CONTINENTAL_SHELF,6,2000,02,0.2872
SOUTHEAST_US_CONTINENTAL_SHELF,6,2000,03,0.2373
SOUTHEAST_US_CONTINENTAL_SHELF,6,2000,04,0.2085
SOUTHEAST_US_CONTINENTAL_SHELF,6,2000,05,0.1517
